335,1.17694177841943e-16
335.002500625156,1.88930127588382e-16
335.005001250313,1.95124558001116e-16
335.007501875469,1.34728861476961e-16
335.010002500625,1.36277469080144e-16
335.012503125781,1.73444051556547e-16
335.015003750938,1.47117722302428e-16
335.017504376094,2.78749368573022e-17
335.02000500125,1.31631646270594e-16
335.022505626407,1.22340000651493e-16
335.025006251563,1.87381519985198e-16
335.027506876719,1.05305317016475e-16
335.030007501875,-5.88470889209714e-17
335.032508127032,1.48666329905612e-16
335.035008752188,2.059648112234e-16
335.037509377344,2.13707849239317e-16
335.040010002501,4.02637976827699e-17
335.042510627657,1.7034683635018e-16
335.045011252813,4.33610128891368e-17
335.047511877969,1.44020507096062e-16
335.050012503126,2.04416203620216e-16
335.052513128282,1.85832912382015e-17
335.055013753438,1.64926709739038e-16
335.057514378595,1.02208101810108e-16
335.060015003751,2.12159241636134e-16
335.062515628907,1.58732279326304e-16
335.065016254063,8.8270633381457e-17
335.06751687922,2.16805064445684e-16
335.070017504376,1.20017089246718e-16
335.072518129532,1.98221773207482e-16
335.075018754689,3.25207596668526e-17
335.077519379845,-3.87151900795864e-18
335.080020005001,1.98996077009074e-16
335.082520630158,2.29193925271152e-16
335.085021255314,1.59506583127896e-16
335.08752188047,-1.35503165278552e-17
335.090022505626,1.79251330068485e-16
335.092523130783,2.20676583453643e-17
335.095023755939,3.46888103113094e-16
335.097524381095,8.67220257782736e-17
335.100025006252,1.26598671560248e-16
335.102525631408,-1.39374684286511e-16
335.105026256564,1.14984114536372e-16
335.10752688172,3.2017462195818e-16
335.110027506877,1.84477880729229e-16
335.112528132033,1.98608925108278e-16
335.115028757189,1.60861614780682e-16
335.117529382346,1.30954130444201e-16
335.120030007502,3.13786615595048e-16
335.122530632658,1.4227832354248e-16
335.125031257814,1.42568687468077e-16
335.127531882971,1.62507010359064e-16
335.130032508127,1.71508292052568e-16
335.132533133283,2.5552025452527e-16
335.13503375844,3.53760049352221e-17
335.137534383596,1.83897152878036e-16
335.140035008752,-4.96522312770696e-17
335.142535633908,1.51327999223583e-16
335.145036259065,1.25921155733855e-16
335.147536884221,7.54946206551935e-18
335.150037509377,1.966005746229e-16
335.152538134534,8.6867207741072e-17
335.15503875969,1.77557540502503e-16
335.157539384846,1.97447469405891e-16
335.160040010002,2.52967471679398e-16
335.162540635159,1.04397929748985e-16
335.165041260315,6.36622906871199e-17
335.167541885471,8.71091776790695e-17
335.170042510628,9.45860487631896e-17
335.172543135784,5.70686098766904e-17
335.17504376094,1.42659426194826e-16
335.177544386097,9.06479880222817e-17
335.180045011253,4.61255194307573e-17
335.182545636409,-1.86861284618504e-17
335.185046261565,3.93080164276801e-17
335.187546886722,1.55562473138538e-16
335.190047511878,-9.31886723712545e-18
335.192548137034,-2.2210571839994e-16
335.195048762191,-2.75618882500181e-17
335.197549387347,9.45240439665777e-17
335.200050012503,5.56606472999679e-17
335.202550637659,-8.78169397477119e-17
335.205051262816,2.88034964943673e-17
335.207551887972,2.78265428697027e-17
335.210052513128,8.86865192123901e-17
335.212553138285,9.78753276078419e-17
335.215053763441,-1.09249427005833e-17
335.217554388597,-1.1330242346729e-16
335.220055013753,-2.03514865601176e-16
335.22255563891,-1.4790412460092e-17
335.225056264066,1.64070741083372e-16
335.227556889222,-4.67243950273009e-17
335.230057514379,-1.46446255724486e-16
335.232558139535,8.05699401046893e-17
335.235058764691,1.23649662940904e-16
335.237559389847,-9.21905463770152e-18
335.240060015004,-4.51273934365179e-18
335.24256064016,-1.06333689252964e-16
335.245061265316,-6.27428049227298e-17
335.247561890473,2.69070571053126e-17
335.250062515629,-4.65489668222527e-17
335.252563140785,-9.66911872237671e-17
335.255063765941,-5.60402376402013e-17
335.257564391098,-1.32200275624888e-16
335.260065016254,-4.3905445249631e-17
335.26256564141,-1.14463879169677e-16
335.265066266567,-1.74169961370539e-16
335.267566891723,-7.85918358615604e-17
335.270067516879,-1.98124985232284e-16
335.272568142035,-2.13901425189715e-17
335.275068767192,-4.75712898102918e-17
335.277569392348,-1.68943410709795e-16
335.280070017504,6.1315182288545e-17
335.282570642661,-4.61194701823073e-17
335.285071267817,-1.05886044867669e-16
335.287571892973,-1.27082611436242e-16
335.29007251813,-3.87151900795864e-19
335.292573143286,1.91640190893953e-17
