330,-2.01920751350755e-17
330.005001250313,-7.78837183781482e-17
330.010002500625,-4.90378967566118e-17
330.015003750938,-5.76916432430728e-17
330.02000500125,-3.173040378369e-17
330.025006251563,-3.46149859458437e-17
330.030007501875,-5.76916432430728e-17
330.035008752188,-5.48070610809191e-17
330.040010002501,-4.32687324323046e-17
330.045011252813,-2.59612394593827e-17
330.050012503126,-4.90378967566118e-17
330.055013753438,-6.49030986484569e-17
330.060015003751,-4.32687324323046e-18
330.065016254063,-3.02881127026132e-17
330.070017504376,-2.01920751350755e-17
330.075018754689,-5.48070610809191e-17
330.080020005001,-2.88458216215364e-17
330.085021255314,8.65374648646091e-18
330.090022505626,1.44229108107682e-18
330.095023755939,-2.88458216215364e-17
330.100025006252,8.65374648646091e-18
330.105026256564,-2.01920751350755e-17
330.110027506877,0
330.115028757189,-8.94220470267628e-17
330.120030007502,-3.46149859458437e-17
330.125031257814,1.00960375675377e-17
330.130032508127,-2.30766572972291e-17
330.13503375844,5.91339343241496e-17
330.140035008752,-2.88458216215364e-17
330.145036259065,-3.02881127026132e-17
330.150037509377,4.47110235133814e-17
330.15503875969,-3.173040378369e-17
330.160040010002,0
330.165041260315,2.01920751350755e-17
330.170042510628,6.346080756738e-17
330.17504376094,2.74035305404596e-17
330.180045011253,3.89418591890741e-17
330.185046261565,6.49030986484569e-17
330.190047511878,-1.15383286486146e-17
330.195048762191,3.74995681079973e-17
330.200050012503,6.63453897295337e-17
330.205051262816,7.64414272970714e-17
330.210052513128,0
330.215053763441,8.65374648646091e-17
330.220055013753,1.47113690269836e-16
330.225056264066,9.23066291889164e-17
330.230057514379,3.46149859458437e-17
330.235058764691,5.19224789187655e-17
330.240060015004,6.92299718916873e-17
330.245061265316,1.29806197296914e-16
330.250062515629,3.74995681079973e-17
330.255063765941,3.46149859458437e-17
330.260065016254,1.15383286486146e-16
330.265066266567,1.2692161513476e-16
330.270067516879,8.07683005403019e-17
330.275068767192,8.94220470267628e-17
330.280070017504,9.23066291889164e-17
330.285071267817,1.15383286486146e-16
330.29007251813,1.61536601080604e-16
330.295073768442,8.94220470267628e-17
330.300075018755,1.09614122161838e-16
330.305076269067,9.23066291889164e-17
330.31007751938,1.2692161513476e-16
330.315078769692,1.29806197296914e-16
330.320080020005,1.2692161513476e-16
330.325081270318,1.03844957837531e-16
330.33008252063,7.2114554053841e-17
330.335083770943,1.41344525945528e-16
330.340085021255,9.80757935132237e-17
330.345086271568,1.2692161513476e-16
330.35008752188,1.03844957837531e-16
330.355088772193,9.23066291889164e-17
330.360090022506,8.94220470267628e-17
330.365091272818,2.19228244323676e-16
330.370092523131,1.38459943783375e-16
330.375093773443,1.38459943783375e-16
330.380095023756,1.09614122161838e-16
330.385096274069,1.15383286486146e-16
330.390097524381,1.49998272431989e-16
330.395098774694,1.38459943783375e-16
330.400100025006,1.21152450810453e-16
330.405101275319,1.49998272431989e-16
330.410102525631,5.76916432430728e-17
330.415103775944,6.05762254052264e-17
330.420105026257,1.24037032972606e-16
330.425106276569,1.21152450810453e-16
330.430107526882,1.00960375675377e-16
330.435108777194,5.48070610809191e-17
330.440110027507,1.44229108107682e-16
330.445111277819,1.9038242270214e-16
330.450112528132,1.09614122161838e-16
330.455113778445,1.2692161513476e-16
330.460115028757,9.23066291889164e-17
330.46511627907,1.15383286486146e-16
330.470117529382,9.23066291889164e-17
330.475118779695,1.73074929729218e-16
330.480120030008,1.21152450810453e-16
330.48512128032,1.55767436756296e-16
330.490122530633,1.03844957837531e-16
330.495123780945,1.32690779459067e-16
330.500125031258,1.15383286486146e-16
330.50512628157,2.01920751350755e-16
330.510127531883,1.15383286486146e-16
330.515128782196,1.67305765404911e-16
330.520130032508,1.12498704323992e-16
330.525131282821,1.24037032972606e-16
330.530132533133,9.23066291889164e-17
330.535133783446,1.38459943783375e-16
330.540135033758,1.70190347567065e-16
330.545136284071,1.2692161513476e-16
330.550137534384,5.76916432430728e-17
330.555138784696,1.61536601080604e-16
330.560140035009,8.36528827024555e-17
330.565141285321,1.55767436756296e-16
330.570142535634,7.2114554053841e-17
330.575143785946,1.21152450810453e-16
330.580145036259,9.23066291889164e-17
330.585146286572,1.41344525945528e-16
330.590147536884,7.78837183781482e-17
330.595148787197,1.38459943783375e-16
330.600150037509,1.38459943783375e-16
330.605151287822,4.32687324323046e-17
330.610152538135,6.346080756738e-17
330.615153788447,1.15383286486146e-16
330.62015503876,1.35575361621221e-16
330.625156289072,1.15383286486146e-16
330.630157539385,1.19710159729376e-16
330.635158789697,6.346080756738e-17
330.64016004001,7.64414272970714e-17
330.645161290323,1.24037032972606e-16
330.650162540635,8.94220470267628e-17
330.655163790948,1.16825577567222e-16
330.66016504126,8.94220470267628e-17
330.665166291573,7.2114554053841e-17
330.670167541885,8.94220470267628e-17
330.675168792198,1.06729539999685e-16
330.680170042511,7.49991362159946e-17
330.685171292823,7.78837183781482e-17
330.690172543136,1.09614122161838e-16
330.695173793448,1.00960375675377e-16
330.700175043761,4.90378967566118e-17
330.705176294074,4.18264413512278e-17
330.710177544386,6.20185164863032e-17
330.715178794699,1.35575361621221e-16
330.720180045011,9.80757935132237e-17
330.725181295324,1.03844957837531e-16
330.730182545636,8.7979755945686e-17
330.735183795949,9.95180845943005e-17
330.740185046262,8.00471549997635e-17
330.745186296574,2.95669671620748e-17
330.750187546887,4.47110235133814e-17
330.755188797199,5.48070610809191e-17
330.760190047512,1.32690779459067e-16
330.765191297824,2.8124676080998e-17
330.770192548137,6.05762254052264e-17
330.77519379845,8.07683005403019e-17
330.780195048762,4.90378967566118e-17
330.785196299075,5.48070610809191e-17
330.790197549387,6.346080756738e-17
330.7951987997,4.61533145944582e-17
330.800200050013,6.99511174322257e-17
330.805201300325,-5.76916432430728e-18
330.810202550638,4.54321690539198e-17
330.81520380095,9.1585483648378e-17
330.820205051263,1.06729539999685e-16
330.825206301575,-1.29806197296914e-17
330.830207551888,3.67784225674589e-17
330.835208802201,4.32687324323046e-17
330.840210052513,5.19224789187655e-17
330.845211302826,1.44229108107682e-18
330.850212553138,-2.88458216215364e-18
330.855213803451,6.05762254052264e-17
330.860215053763,-1.08171831080761e-17
330.865216304076,-1.2259474189153e-17
330.870217554389,-2.88458216215364e-18
330.875218804701,3.31726948647668e-17
330.880220055014,4.54321690539198e-17
330.885221305326,-1.80286385134602e-17
330.890222555639,2.16343662161523e-17
330.895223805952,4.03841502701509e-17
330.900225056264,3.173040378369e-17
330.905226306577,-3.67784225674589e-17
330.910227556889,-2.01920751350755e-17
330.915228807202,-2.74035305404596e-17
330.920230057514,2.01920751350755e-17
330.925231307827,2.45189483783059e-17
330.93023255814,-1.73074929729218e-17
330.935233808452,4.32687324323046e-18
330.940235058765,2.09132206756139e-17
330.945236309077,-5.04801878376887e-17
330.95023755939,2.8124676080998e-17
330.955238809702,-7.2114554053841e-19
330.960240060015,-2.16343662161523e-17
